source,party_name,week_start_sunday,week_index_since_2020,total_spend_week,avg_spend_per_day_week,currency
google,יש עתיד - בראשות יאיר לפיד,2022-09-18,142,100250.0,14321.43,ILS
google,יש עתיד - בראשות יאיר לפיד,2022-09-25,143,30000.0,4285.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2022-10-02,144,37750.0,5392.86,ILS
google,יש עתיד - בראשות יאיר לפיד,2022-10-09,145,87500.0,12500.0,ILS
google,יש עתיד - בראשות יאיר לפיד,2022-10-16,146,41750.0,5964.29,ILS
google,יש עתיד - בראשות יאיר לפיד,2022-10-23,147,62750.0,8964.29,ILS
google,יש עתיד - בראשות יאיר לפיד,2022-10-30,148,7500.0,1071.43,ILS
google,יש עתיד - בראשות יאיר לפיד,2022-12-04,153,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2023-10-08,197,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2024-02-11,215,2000.0,285.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2024-02-18,216,2000.0,285.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2024-02-25,217,5250.0,750.0,ILS
google,יש עתיד - בראשות יאיר לפיד,2024-07-07,236,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2024-07-14,237,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2024-11-10,254,500.0,71.43,ILS
google,יש עתיד - בראשות יאיר לפיד,2024-11-17,255,1250.0,178.57,ILS
google,יש עתיד - בראשות יאיר לפיד,2024-11-24,256,6500.0,928.57,ILS
google,יש עתיד - בראשות יאיר לפיד,2024-12-01,257,2250.0,321.43,ILS
google,יש עתיד - בראשות יאיר לפיד,2024-12-08,258,3250.0,464.29,ILS
google,יש עתיד - בראשות יאיר לפיד,2024-12-15,259,3250.0,464.29,ILS
google,יש עתיד - בראשות יאיר לפיד,2024-12-22,260,6250.0,892.86,ILS
google,יש עתיד - בראשות יאיר לפיד,2024-12-29,261,2500.0,357.14,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-01-05,262,3250.0,464.29,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-01-12,263,4250.0,607.14,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-01-19,264,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-01-26,265,7750.0,1107.14,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-02-02,266,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-02-09,267,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-02-16,268,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-03-02,270,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-03-09,271,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-03-16,272,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-04-06,275,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-04-13,276,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-04-20,277,750.0,107.14,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-05-04,279,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-05-11,280,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-05-18,281,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-05-25,282,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-06-08,284,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-06-15,285,500.0,71.43,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-06-22,286,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-06-29,287,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-07-06,288,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-07-13,289,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-07-20,290,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-07-27,291,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-08-03,292,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-08-17,294,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-09-07,297,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-09-14,298,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-10-12,302,500.0,71.43,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-10-19,303,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-10-26,304,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-11-02,305,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-11-09,306,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-11-16,307,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-11-23,308,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-11-30,309,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-12-07,310,250.0,35.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2025-12-14,311,250.0,35.71,ILS
google,יש עתיד תל אביב,2023-08-20,190,2000.0,285.71,ILS
google,יש עתיד תל אביב,2024-01-14,211,1000.0,142.86,ILS
google,יש עתיד תל אביב,2024-01-21,212,750.0,107.14,ILS
google,יש עתיד תל אביב,2024-02-18,216,250.0,35.71,ILS
google,יש עתיד תל אביב,2024-02-25,217,250.0,35.71,ILS
google,ישראל ביתנו,2020-06-07,23,2000.0,285.71,ILS
google,ישראל ביתנו,2020-07-19,29,4000.0,571.43,ILS
google,ישראל ביתנו,2020-07-26,30,250.0,35.71,ILS
google,ישראל ביתנו,2020-08-09,32,250.0,35.71,ILS
google,ישראל ביתנו,2020-09-13,37,500.0,71.43,ILS
google,ישראל ביתנו,2020-09-20,38,500.0,71.43,ILS
google,ישראל ביתנו,2020-10-25,43,250.0,35.71,ILS
google,ישראל ביתנו,2020-11-01,44,250.0,35.71,ILS
google,ישראל ביתנו,2020-11-08,45,250.0,35.71,ILS
google,ישראל ביתנו,2020-11-15,46,250.0,35.71,ILS
google,ישראל ביתנו,2020-11-22,47,250.0,35.71,ILS
google,ישראל ביתנו,2020-11-29,48,250.0,35.71,ILS
google,ישראל ביתנו,2020-12-06,49,250.0,35.71,ILS
google,ישראל ביתנו,2020-12-13,50,500.0,71.43,ILS
google,ישראל ביתנו,2020-12-20,51,500.0,71.43,ILS
google,ישראל ביתנו,2020-12-27,52,1500.0,214.29,ILS
google,ישראל ביתנו,2021-01-03,53,750.0,107.14,ILS
google,ישראל ביתנו,2021-01-10,54,2250.0,321.43,ILS
google,ישראל ביתנו,2021-01-17,55,3000.0,428.57,ILS
google,ישראל ביתנו,2021-01-24,56,8750.0,1250.0,ILS
google,ישראל ביתנו,2021-01-31,57,8250.0,1178.57,ILS
google,ישראל ביתנו,2021-02-07,58,7750.0,1107.14,ILS
google,ישראל ביתנו,2021-02-14,59,12250.0,1750.0,ILS
google,ישראל ביתנו,2021-02-21,60,10000.0,1428.57,ILS
google,ישראל ביתנו,2021-02-28,61,11500.0,1642.86,ILS
google,ישראל ביתנו,2021-03-07,62,7750.0,1107.14,ILS
google,ישראל ביתנו,2021-03-14,63,4000.0,571.43,ILS
google,ישראל ביתנו,2021-03-21,64,2250.0,321.43,ILS
google,ישראל ביתנו,2022-08-28,139,250.0,35.71,ILS
google,ישראל ביתנו,2022-09-04,140,1000.0,142.86,ILS
google,ישראל ביתנו,2022-09-11,141,3500.0,500.0,ILS
google,ישראל ביתנו,2022-09-18,142,3250.0,464.29,ILS
google,ישראל ביתנו,2022-09-25,143,3500.0,500.0,ILS
google,ישראל ביתנו,2022-10-02,144,4000.0,571.43,ILS
google,ישראל ביתנו,2022-10-09,145,6000.0,857.14,ILS
google,ישראל ביתנו,2022-10-16,146,6500.0,928.57,ILS
google,ישראל ביתנו,2022-10-23,147,30500.0,4357.14,ILS
google,ישראל ביתנו,2022-10-30,148,17000.0,2428.57,ILS
google,ישראל ביתנו,2023-04-30,174,500.0,71.43,ILS
google,ישראל ביתנו,2023-05-07,175,3000.0,428.57,ILS
google,ישראל ביתנו,2023-05-14,176,3500.0,500.0,ILS
google,ישראל ביתנו,2023-05-21,177,2500.0,357.14,ILS
google,ישראל ביתנו,2023-05-28,178,1250.0,178.57,ILS
google,ישראל ביתנו,2023-06-04,179,1500.0,214.29,ILS
google,ישראל ביתנו,2023-06-11,180,2250.0,321.43,ILS
google,ישראל ביתנו,2023-06-18,181,1500.0,214.29,ILS
google,ישראל ביתנו,2023-06-25,182,750.0,107.14,ILS
google,ישראל ביתנו,2023-07-02,183,750.0,107.14,ILS
google,ישראל ביתנו,2023-07-09,184,750.0,107.14,ILS
google,ישראל ביתנו,2023-07-16,185,1000.0,142.86,ILS
google,ישראל ביתנו,2023-07-23,186,1000.0,142.86,ILS
google,ישראל ביתנו,2023-07-30,187,1000.0,142.86,ILS
google,ישראל ביתנו,2023-08-06,188,1000.0,142.86,ILS
google,ישראל ביתנו,2023-08-13,189,1000.0,142.86,ILS
google,ישראל ביתנו,2023-08-20,190,1000.0,142.86,ILS
google,ישראל ביתנו,2023-08-27,191,750.0,107.14,ILS
google,ישראל ביתנו,2023-09-03,192,1000.0,142.86,ILS
google,ישראל ביתנו,2023-09-10,193,1000.0,142.86,ILS
google,ישראל ביתנו,2023-09-17,194,1000.0,142.86,ILS
google,ישראל ביתנו,2023-09-24,195,1000.0,142.86,ILS
google,ישראל ביתנו,2023-10-01,196,1000.0,142.86,ILS
google,ישראל ביתנו,2023-10-08,197,500.0,71.43,ILS
google,ישראל ביתנו,2023-11-05,201,1500.0,214.29,ILS
google,ישראל ביתנו,2023-11-12,202,500.0,71.43,ILS
google,ישראל ביתנו,2023-11-19,203,250.0,35.71,ILS
google,ישראל ביתנו,2023-12-03,205,250.0,35.71,ILS
google,ישראל ביתנו,2023-12-10,206,250.0,35.71,ILS
google,ישראל ביתנו,2023-12-17,207,250.0,35.71,ILS
google,ישראל ביתנו,2023-12-24,208,250.0,35.71,ILS
google,ישראל ביתנו,2023-12-31,209,250.0,35.71,ILS
google,ישראל ביתנו,2024-01-14,211,250.0,35.71,ILS
google,ישראל ביתנו,2024-01-21,212,250.0,35.71,ILS
google,ישראל ביתנו,2024-03-03,218,250.0,35.71,ILS
google,ישראל ביתנו,2024-03-10,219,250.0,35.71,ILS
google,ישראל ביתנו,2024-03-17,220,250.0,35.71,ILS
google,ישראל ביתנו,2024-03-24,221,250.0,35.71,ILS
google,ישראל ביתנו,2024-04-07,223,500.0,71.43,ILS
google,ישראל ביתנו,2024-04-14,224,750.0,107.14,ILS
google,ישראל ביתנו,2024-04-21,225,250.0,35.71,ILS
google,ישראל ביתנו,2024-04-28,226,250.0,35.71,ILS
google,ישראל ביתנו,2024-05-05,227,1250.0,178.57,ILS
google,ישראל ביתנו,2024-05-12,228,500.0,71.43,ILS
google,ישראל ביתנו,2024-05-19,229,1250.0,178.57,ILS
google,ישראל ביתנו,2024-05-26,230,500.0,71.43,ILS
google,ישראל ביתנו,2024-06-02,231,1000.0,142.86,ILS
google,ישראל ביתנו,2024-06-09,232,750.0,107.14,ILS
google,ישראל ביתנו,2024-06-16,233,1000.0,142.86,ILS
google,ישראל ביתנו,2024-06-23,234,750.0,107.14,ILS
google,ישראל ביתנו,2024-07-07,236,1750.0,250.0,ILS
google,ישראל ביתנו,2024-07-14,237,1500.0,214.29,ILS
google,ישראל ביתנו,2024-07-21,238,1500.0,214.29,ILS
google,ישראל ביתנו,2024-07-28,239,1500.0,214.29,ILS
google,ישראל ביתנו,2024-08-04,240,1500.0,214.29,ILS
google,ישראל ביתנו,2024-08-11,241,1250.0,178.57,ILS
google,ישראל ביתנו,2024-08-18,242,750.0,107.14,ILS
google,ישראל ביתנו,2024-08-25,243,1000.0,142.86,ILS
google,ישראל ביתנו,2024-09-01,244,1250.0,178.57,ILS
google,ישראל ביתנו,2024-09-08,245,1000.0,142.86,ILS
google,ישראל ביתנו,2024-09-15,246,500.0,71.43,ILS
google,ישראל ביתנו,2024-09-22,247,250.0,35.71,ILS
google,ישראל ביתנו,2024-09-29,248,750.0,107.14,ILS
google,ישראל ביתנו,2024-10-06,249,500.0,71.43,ILS
google,ישראל ביתנו,2024-10-13,250,1000.0,142.86,ILS
google,ישראל ביתנו,2024-10-20,251,250.0,35.71,ILS
google,ישראל ביתנו,2024-10-27,252,250.0,35.71,ILS
google,ישראל ביתנו,2024-11-03,253,500.0,71.43,ILS
google,ישראל ביתנו,2024-11-10,254,1000.0,142.86,ILS
google,ישראל ביתנו,2024-11-17,255,750.0,107.14,ILS
google,ישראל ביתנו,2024-11-24,256,500.0,71.43,ILS
google,ישראל ביתנו,2024-12-01,257,250.0,35.71,ILS
google,ישראל ביתנו,2024-12-08,258,250.0,35.71,ILS
google,ישראל ביתנו,2024-12-22,260,500.0,71.43,ILS
google,ישראל ביתנו,2024-12-29,261,500.0,71.43,ILS
google,ישראל ביתנו,2025-01-05,262,500.0,71.43,ILS
google,ישראל ביתנו,2025-01-12,263,250.0,35.71,ILS
google,ישראל ביתנו,2025-01-19,264,250.0,35.71,ILS
google,ישראל ביתנו,2025-01-26,265,750.0,107.14,ILS
google,ישראל ביתנו,2025-02-02,266,750.0,107.14,ILS
google,ישראל ביתנו,2025-02-09,267,750.0,107.14,ILS
google,ישראל ביתנו,2025-02-16,268,750.0,107.14,ILS
google,ישראל ביתנו,2025-02-23,269,500.0,71.43,ILS
google,ישראל ביתנו,2025-03-02,270,750.0,107.14,ILS
google,ישראל ביתנו,2025-03-09,271,250.0,35.71,ILS
google,ישראל ביתנו,2025-03-16,272,250.0,35.71,ILS
google,ישראל ביתנו,2025-03-23,273,500.0,71.43,ILS
google,ישראל ביתנו,2025-04-06,275,250.0,35.71,ILS
google,ישראל ביתנו,2025-04-13,276,250.0,35.71,ILS
google,ישראל ביתנו,2025-04-20,277,250.0,35.71,ILS
google,ישראל ביתנו,2025-05-04,279,250.0,35.71,ILS
google,ישראל ביתנו,2025-05-11,280,250.0,35.71,ILS
google,ישראל ביתנו,2025-05-18,281,250.0,35.71,ILS
google,ישראל ביתנו,2025-05-25,282,250.0,35.71,ILS
google,ישראל ביתנו,2025-06-01,283,500.0,71.43,ILS
google,ישראל ביתנו,2025-06-08,284,500.0,71.43,ILS
google,ישראל ביתנו,2025-06-15,285,250.0,35.71,ILS
google,ישראל ביתנו,2025-06-29,287,250.0,35.71,ILS
google,ישראל ביתנו,2025-07-06,288,250.0,35.71,ILS
google,ישראל ביתנו,2025-07-20,290,500.0,71.43,ILS
google,ישראל ביתנו,2025-08-03,292,250.0,35.71,ILS
google,ישראל ביתנו,2025-08-10,293,250.0,35.71,ILS
google,ישראל ביתנו,2025-08-24,295,500.0,71.43,ILS
google,ישראל ביתנו,2025-08-31,296,500.0,71.43,ILS
google,ישראל ביתנו,2025-11-09,306,250.0,35.71,ILS
google,ישראל ביתנו,2025-11-16,307,1250.0,178.57,ILS
google,ישראל ביתנו,2025-11-23,308,750.0,107.14,ILS
google,ישראל ביתנו,2025-11-30,309,250.0,35.71,ILS
google,ישראל ביתנו,2025-12-07,310,250.0,35.71,ILS
google,ישראל שלי,2023-02-19,164,3500.0,500.0,ILS
google,ישראל שלי,2023-02-26,165,3500.0,500.0,ILS
google,ישראל שלי,2023-03-12,167,3500.0,500.0,ILS
google,ישראל שלי,2023-03-19,168,4250.0,607.14,ILS
google,ישראל שלי,2023-03-26,169,1750.0,250.0,ILS
google,כוונה אימון והדרכה,2025-05-04,279,250.0,35.71,ILS
google,כוונה אימון והדרכה,2025-09-21,299,250.0,35.71,ILS
google,כוונה אימון והדרכה,2025-09-28,300,250.0,35.71,ILS
google,כוונה אימון והדרכה,2025-10-05,301,500.0,71.43,ILS
google,כוונה אימון והדרכה,2025-10-12,302,250.0,35.71,ILS
google,כפיר סויסה,2024-03-03,218,750.0,107.14,ILS
google,כפיר סויסה,2024-03-10,219,250.0,35.71,ILS
google,ל.א. מעבדות חדשנות,2025-11-09,306,250.0,35.71,ILS
google,ל.א. מעבדות חדשנות,2025-11-16,307,250.0,35.71,ILS
google,ל.א. מעבדות חדשנות,2025-11-23,308,250.0,35.71,ILS
google,ל.א. מעבדות חדשנות,2025-11-30,309,250.0,35.71,ILS
google,ל.א. מעבדות חדשנות,2025-12-07,310,250.0,35.71,ILS
google,ל.א. מעבדות חדשנות,2025-12-14,311,250.0,35.71,ILS
google,"לוחמי כיפור 1973 (ע""ר)",2025-05-18,281,16500.0,2357.14,ILS
google,ליאור שור,2023-11-26,204,250.0,35.71,ILS
google,לירון רוז,2024-09-08,245,500.0,71.43,ILS
google,לירון רוז,2024-09-15,246,250.0,35.71,ILS
google,לירון רוז,2025-06-01,283,250.0,35.71,ILS
google,לירון רוז,2025-06-08,284,750.0,107.14,ILS
google,לירון רוז,2025-06-15,285,750.0,107.14,ILS
google,לירון רוז,2025-06-22,286,750.0,107.14,ILS
google,לירון רוז,2025-06-29,287,750.0,107.14,ILS
google,לירון רוז,2025-07-06,288,1000.0,142.86,ILS
google,לירון רוז,2025-07-13,289,1000.0,142.86,ILS
google,לירון רוז,2025-07-20,290,1000.0,142.86,ILS
google,לירון רוז,2025-07-27,291,1000.0,142.86,ILS
google,לירון רוז,2025-08-03,292,1500.0,214.29,ILS
google,לירון רוז,2025-08-10,293,2000.0,285.71,ILS
google,לירון רוז,2025-08-17,294,1500.0,214.29,ILS
google,לירון רוז,2025-08-24,295,1250.0,178.57,ILS
google,לירון רוז,2025-08-31,296,1000.0,142.86,ILS
google,לירון רוז,2025-09-07,297,750.0,107.14,ILS
google,לירון רוז,2025-09-14,298,750.0,107.14,ILS
google,לירון רוז,2025-09-21,299,750.0,107.14,ILS
google,לירון רוז,2025-09-28,300,1250.0,178.57,ILS
google,לירון רוז,2025-10-05,301,1250.0,178.57,ILS
google,לירון רוז,2025-10-12,302,1250.0,178.57,ILS
google,לירון רוז,2025-10-19,303,1250.0,178.57,ILS
google,לירון רוז,2025-10-26,304,1250.0,178.57,ILS
google,לירון רוז,2025-11-02,305,1250.0,178.57,ILS
google,לירון רוז,2025-11-09,306,1250.0,178.57,ILS
google,לירון רוז,2025-11-16,307,1000.0,142.86,ILS
google,לירון רוז,2025-11-23,308,1000.0,142.86,ILS
google,לירון רוז,2025-11-30,309,1000.0,142.86,ILS
google,לירון רוז,2025-12-07,310,750.0,107.14,ILS
google,לירון רוז,2025-12-14,311,500.0,71.43,ILS
google,"מד""ע- מפלגה דמוקרטית ערבית",2021-01-24,56,22250.0,3178.57,ILS
google,"מד""ע- מפלגה דמוקרטית ערבית",2021-01-31,57,14500.0,2071.43,ILS
google,מפלגת הליכוד,2021-02-21,60,31500.0,4500.0,ILS
google,מפלגת הליכוד,2021-02-28,61,62500.0,8928.57,ILS
google,מפלגת הליכוד,2022-08-28,139,1000.0,142.86,ILS
google,מפלגת הליכוד,2022-09-04,140,10750.0,1535.71,ILS
google,מפלגת הליכוד,2022-09-11,141,4250.0,607.14,ILS
google,מפלגת הליכוד,2022-09-18,142,2250.0,321.43,ILS
google,מפלגת הליכוד,2022-09-25,143,3750.0,535.71,ILS
google,מפלגת הליכוד,2022-10-02,144,2500.0,357.14,ILS
google,מפלגת הליכוד,2022-10-09,145,13250.0,1892.86,ILS
google,מפלגת הליכוד,2022-10-16,146,6750.0,964.29,ILS
google,מפלגת הליכוד,2022-10-23,147,13500.0,1928.57,ILS
google,מפלגת הליכוד,2022-10-30,148,15000.0,2142.86,ILS
google,מפלגת העבודה,2021-03-07,62,15000.0,2142.86,ILS
google,מפלגת העבודה,2021-03-14,63,11250.0,1607.14,ILS
google,מפלגת העבודה,2021-03-21,64,2500.0,357.14,ILS
google,מפלגת העבודה,2022-10-23,147,19500.0,2785.71,ILS
google,מפלגת העבודה,2022-10-30,148,44000.0,6285.71,ILS
google,מפלגת העבודה הישראלית,2022-02-27,113,250.0,35.71,ILS
google,מפלגת העבודה הישראלית,2022-03-06,114,250.0,35.71,ILS
google,מפלגת העבודה הישראלית,2022-03-13,115,250.0,35.71,ILS
google,מפלגת העבודה הישראלית,2022-03-20,116,250.0,35.71,ILS
google,מפלגת העבודה הישראלית,2022-03-27,117,250.0,35.71,ILS
google,מפלגת העבודה הישראלית,2022-04-03,118,250.0,35.71,ILS
google,מפלגת העבודה הישראלית,2022-04-10,119,1000.0,142.86,ILS
google,מפלגת העבודה הישראלית,2022-04-17,120,3500.0,500.0,ILS
google,מפלגת העבודה הישראלית,2022-04-24,121,250.0,35.71,ILS
google,מפלגת העבודה הישראלית,2022-05-01,122,250.0,35.71,ILS
google,מפלגת העבודה הישראלית,2022-05-08,123,250.0,35.71,ILS
google,מפלגת העבודה הישראלית,2022-05-15,124,250.0,35.71,ILS
google,מפלגת העבודה הישראלית,2022-05-22,125,250.0,35.71,ILS
google,מפלגת העבודה הישראלית,2022-05-29,126,250.0,35.71,ILS
google,מפלגת העבודה הישראלית,2022-06-05,127,250.0,35.71,ILS
google,מפלגת העבודה הישראלית,2022-06-12,128,250.0,35.71,ILS
google,מפלגת העבודה הישראלית,2022-06-19,129,250.0,35.71,ILS
google,מפלגת העבודה הישראלית,2022-07-24,134,1250.0,178.57,ILS
google,מפלגת העבודה הישראלית,2022-07-31,135,500.0,71.43,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-03-16,272,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-03-23,273,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-03-30,274,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-04-06,275,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-04-13,276,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-04-20,277,500.0,71.43,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-04-27,278,750.0,107.14,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-05-04,279,500.0,71.43,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-05-11,280,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-05-18,281,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-05-25,282,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-06-01,283,500.0,71.43,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-06-08,284,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-06-15,285,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-06-22,286,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-06-29,287,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-07-06,288,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-07-13,289,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-07-20,290,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-07-27,291,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-08-10,293,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-08-17,294,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-08-24,295,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-08-31,296,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-09-07,297,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-09-14,298,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-09-21,299,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-09-28,300,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-10-12,302,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-10-19,303,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-10-26,304,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-11-02,305,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-11-09,306,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-11-16,307,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-11-23,308,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-11-30,309,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-12-07,310,250.0,35.71,ILS
google,מפלגת העצמאים החדשים כח חזק,2025-12-14,311,250.0,35.71,ILS
google,מפלגת לזוז,2021-08-01,83,250.0,35.71,ILS
google,מפלגת לזוז,2021-08-22,86,2000.0,285.71,ILS
google,מפלגת לזוז,2021-08-29,87,1000.0,142.86,ILS
google,מפלגת לזוז,2021-09-05,88,1000.0,142.86,ILS
google,מפלגת לזוז,2021-09-12,89,2500.0,357.14,ILS
google,מפלגת לזוז,2021-09-19,90,4500.0,642.86,ILS
google,מפלגת לזוז,2021-09-26,91,1000.0,142.86,ILS
google,מפלגת לזוז,2021-10-03,92,1500.0,214.29,ILS
google,מפלגת לזוז,2021-10-10,93,3000.0,428.57,ILS
google,מפלגת לזוז,2021-10-17,94,4750.0,678.57,ILS
google,מפלגת לזוז,2021-10-24,95,1750.0,250.0,ILS
google,מפלגת לזוז,2021-10-31,96,2000.0,285.71,ILS
google,מפלגת לזוז,2021-11-07,97,3750.0,535.71,ILS
google,מפלגת לזוז,2021-11-14,98,2750.0,392.86,ILS
google,מפלגת לזוז,2021-11-21,99,750.0,107.14,ILS
google,מפלגת לזוז,2021-11-28,100,500.0,71.43,ILS
google,מפלגת לזוז,2021-12-05,101,750.0,107.14,ILS
google,מפלגת לזוז,2021-12-12,102,750.0,107.14,ILS
google,מפלגת לזוז,2021-12-19,103,750.0,107.14,ILS
google,מפלגת לזוז,2021-12-26,104,750.0,107.14,ILS
google,מפלגת לזוז,2022-01-02,105,750.0,107.14,ILS
google,מפלגת לזוז,2022-01-09,106,750.0,107.14,ILS
google,מפלגת לזוז,2022-01-16,107,750.0,107.14,ILS
google,מפלגת לזוז,2022-01-23,108,750.0,107.14,ILS
google,מפלגת לזוז,2022-01-30,109,1000.0,142.86,ILS
google,מפלגת לזוז,2022-02-06,110,750.0,107.14,ILS
google,מפלגת לזוז,2022-02-13,111,1250.0,178.57,ILS
google,מפלגת לזוז,2022-02-20,112,1250.0,178.57,ILS
google,מפלגת לזוז,2022-02-27,113,1000.0,142.86,ILS
google,מפלגת לזוז,2022-03-06,114,750.0,107.14,ILS
google,מפלגת לזוז,2022-03-13,115,750.0,107.14,ILS
google,מפלגת לזוז,2022-03-20,116,750.0,107.14,ILS
google,מפלגת לזוז,2022-03-27,117,750.0,107.14,ILS
google,מפלגת לזוז,2022-04-03,118,250.0,35.71,ILS
google,מפלגת לזוז,2022-05-01,122,1000.0,142.86,ILS
google,מפלגת לזוז,2022-05-08,123,750.0,107.14,ILS
google,מפלגת לזוז,2022-05-15,124,2250.0,321.43,ILS
google,מפלגת לזוז,2022-05-22,125,500.0,71.43,ILS
